name,city,state,phone,email,website,confidence,next_action,gap_field,gap_category,gap_index,total_gaps_for_record
Tipitina's,New Orleans,LA,,Info@Tipitinas.com,https://tipitinas.com,High,Info@Tipitinas.com,production.tie_lines_to_recording_room,production,21,46
Tipitina's,New Orleans,LA,,Info@Tipitinas.com,https://tipitinas.com,High,Info@Tipitinas.com,production.power,production,22,46
Tipitina's,New Orleans,LA,,Info@Tipitinas.com,https://tipitinas.com,High,Info@Tipitinas.com,production.house_engineer_onsite,production,23,46
Tipitina's,New Orleans,LA,,Info@Tipitinas.com,https://tipitinas.com,High,Info@Tipitinas.com,room.stage.width_ft,room,24,46
Tipitina's,New Orleans,LA,,Info@Tipitinas.com,https://tipitinas.com,High,Info@Tipitinas.com,room.stage.depth_ft,room,25,46
Tipitina's,New Orleans,LA,,Info@Tipitinas.com,https://tipitinas.com,High,Info@Tipitinas.com,room.stage.height_in,room,26,46
Tipitina's,New Orleans,LA,,Info@Tipitinas.com,https://tipitinas.com,High,Info@Tipitinas.com,room.stage.ground_or_riser,room,27,46
Tipitina's,New Orleans,LA,,Info@Tipitinas.com,https://tipitinas.com,High,Info@Tipitinas.com,staffing.door_staff,staffing,28,46
Tipitina's,New Orleans,LA,,Info@Tipitinas.com,https://tipitinas.com,High,Info@Tipitinas.com,staffing.security,staffing,29,46
Tipitina's,New Orleans,LA,,Info@Tipitinas.com,https://tipitinas.com,High,Info@Tipitinas.com,staffing.runners_hospitality,staffing,30,46
Tipitina's,New Orleans,LA,,Info@Tipitinas.com,https://tipitinas.com,High,Info@Tipitinas.com,room.capacity_seated,room,31,46
Tipitina's,New Orleans,LA,,Info@Tipitinas.com,https://tipitinas.com,High,Info@Tipitinas.com,room.capacity_official,room,32,46
Tipitina's,New Orleans,LA,,Info@Tipitinas.com,https://tipitinas.com,High,Info@Tipitinas.com,room.green_room,room,33,46
Tipitina's,New Orleans,LA,,Info@Tipitinas.com,https://tipitinas.com,High,Info@Tipitinas.com,room.load_in,room,34,46
Tipitina's,New Orleans,LA,,Info@Tipitinas.com,https://tipitinas.com,High,Info@Tipitinas.com,room.parking,room,35,46
Tipitina's,New Orleans,LA,,Info@Tipitinas.com,https://tipitinas.com,High,Info@Tipitinas.com,room.floor,room,36,46
Tipitina's,New Orleans,LA,,Info@Tipitinas.com,https://tipitinas.com,High,Info@Tipitinas.com,room.sightlines,room,37,46
Tipitina's,New Orleans,LA,,Info@Tipitinas.com,https://tipitinas.com,High,Info@Tipitinas.com,venue.lat_lon,venue,38,46
Tipitina's,New Orleans,LA,,Info@Tipitinas.com,https://tipitinas.com,High,Info@Tipitinas.com,booking.booker_name,booking,39,46
Tipitina's,New Orleans,LA,,Info@Tipitinas.com,https://tipitinas.com,High,Info@Tipitinas.com,booking.booker_phone,booking,40,46
Tipitina's,New Orleans,LA,,Info@Tipitinas.com,https://tipitinas.com,High,Info@Tipitinas.com,booking.lead_time_weeks,booking,41,46
Tipitina's,New Orleans,LA,,Info@Tipitinas.com,https://tipitinas.com,High,Info@Tipitinas.com,booking.deal_structure,booking,42,46
Tipitina's,New Orleans,LA,,Info@Tipitinas.com,https://tipitinas.com,High,Info@Tipitinas.com,booking.typical_fee_range,booking,43,46
Tipitina's,New Orleans,LA,,Info@Tipitinas.com,https://tipitinas.com,High,Info@Tipitinas.com,booking.ticketing_platform,booking,44,46
Tipitina's,New Orleans,LA,,Info@Tipitinas.com,https://tipitinas.com,High,Info@Tipitinas.com,booking.standard_set_length_min,booking,45,46
Tipitina's,New Orleans,LA,,Info@Tipitinas.com,https://tipitinas.com,High,Info@Tipitinas.com,booking.in_house_promo_support,booking,46,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",production.house_pa.brand_and_model,production,1,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",production.house_pa.subs,production,2,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",production.house_pa.monitors,production,3,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",production.mixer.front_of_house,production,4,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",production.mixer.monitor_console,production,5,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",production.mixer.channels,production,6,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",production.microphones.vocal_mic_models,production,7,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",production.microphones.instrument_mics,production,8,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",production.microphones.wireless_available,production,9,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",production.di_boxes,production,10,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",production.cables_and_stands,production,11,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",production.backline.drum_kit_details,production,12,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",production.backline.bass_amp,production,13,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",production.backline.guitar_amps,production,14,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",production.backline.keyboard,production,15,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",production.backline.piano,production,16,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",production.lighting,production,17,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",production.video_projection,production,18,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",production.live_stream_capability,production,19,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",production.recording_capability,production,20,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",production.tie_lines_to_recording_room,production,21,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",production.power,production,22,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",production.house_engineer_onsite,production,23,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",room.stage.width_ft,room,24,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",room.stage.depth_ft,room,25,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",room.stage.height_in,room,26,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",room.stage.ground_or_riser,room,27,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",staffing.door_staff,staffing,28,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",staffing.security,staffing,29,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",staffing.runners_hospitality,staffing,30,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",room.capacity_seated,room,31,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",room.capacity_official,room,32,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",room.green_room,room,33,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",room.load_in,room,34,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",room.parking,room,35,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",room.floor,room,36,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",room.sightlines,room,37,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",venue.lat_lon,venue,38,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",booking.booker_name,booking,39,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",booking.booker_email,booking,40,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",booking.booker_phone,booking,41,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",booking.lead_time_weeks,booking,42,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",booking.deal_structure,booking,43,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",booking.typical_fee_range,booking,44,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",booking.standard_set_length_min,booking,45,46
Preservation Hall,New Orleans,LA,,,https://preservationhall.com,High,"Via preservationhall.com — house acts only, no outside bookings typically",booking.in_house_promo_support,booking,46,46
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,production.house_pa.brand_and_model,production,1,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,production.house_pa.subs,production,2,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,production.house_pa.monitors,production,3,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,production.mixer.front_of_house,production,4,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,production.mixer.monitor_console,production,5,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,production.mixer.channels,production,6,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,production.microphones.vocal_mic_models,production,7,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,production.microphones.instrument_mics,production,8,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,production.microphones.wireless_available,production,9,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,production.di_boxes,production,10,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,production.cables_and_stands,production,11,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,production.backline.drum_kit_details,production,12,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,production.backline.bass_amp,production,13,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,production.backline.guitar_amps,production,14,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,production.backline.keyboard,production,15,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,production.backline.piano,production,16,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,production.lighting,production,17,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,production.video_projection,production,18,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,production.live_stream_capability,production,19,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,production.recording_capability,production,20,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,production.tie_lines_to_recording_room,production,21,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,production.power,production,22,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,production.house_engineer_onsite,production,23,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,room.stage.width_ft,room,24,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,room.stage.depth_ft,room,25,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,room.stage.height_in,room,26,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,room.stage.ground_or_riser,room,27,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,staffing.door_staff,staffing,28,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,staffing.security,staffing,29,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,staffing.runners_hospitality,staffing,30,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,room.capacity_seated,room,31,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,room.capacity_official,room,32,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,room.green_room,room,33,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,room.load_in,room,34,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,room.parking,room,35,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,room.floor,room,36,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,room.sightlines,room,37,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,venue.lat_lon,venue,38,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,booking.booker_name,booking,39,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,booking.lead_time_weeks,booking,40,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,booking.deal_structure,booking,41,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,booking.typical_fee_range,booking,42,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,booking.ticketing_platform,booking,43,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,booking.standard_set_length_min,booking,44,45
The Howlin' Wolf,New Orleans,LA,(504) 529-5844,management@thehowlinwolf.com,https://www.thehowlinwolf.com,High,management@thehowlinwolf.com / (504) 529-5844,booking.in_house_promo_support,booking,45,45
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,production.house_pa.brand_and_model,production,1,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,production.house_pa.subs,production,2,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,production.house_pa.monitors,production,3,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,production.mixer.front_of_house,production,4,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,production.mixer.monitor_console,production,5,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,production.mixer.channels,production,6,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,production.microphones.vocal_mic_models,production,7,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,production.microphones.instrument_mics,production,8,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,production.microphones.wireless_available,production,9,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,production.di_boxes,production,10,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,production.cables_and_stands,production,11,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,production.backline.drum_kit_details,production,12,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,production.backline.bass_amp,production,13,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,production.backline.guitar_amps,production,14,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,production.backline.keyboard,production,15,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,production.backline.piano,production,16,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,production.lighting,production,17,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,production.video_projection,production,18,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,production.live_stream_capability,production,19,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,production.recording_capability,production,20,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,production.tie_lines_to_recording_room,production,21,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,production.power,production,22,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,production.house_engineer_onsite,production,23,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,room.stage.width_ft,room,24,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,room.stage.depth_ft,room,25,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,room.stage.height_in,room,26,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,room.stage.ground_or_riser,room,27,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,staffing.door_staff,staffing,28,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,staffing.security,staffing,29,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,staffing.runners_hospitality,staffing,30,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,room.capacity_seated,room,31,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,room.capacity_official,room,32,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,room.green_room,room,33,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,room.load_in,room,34,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,room.parking,room,35,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,room.floor,room,36,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,room.sightlines,room,37,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,venue.lat_lon,venue,38,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,booking.booker_name,booking,39,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,booking.booker_email,booking,40,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,booking.lead_time_weeks,booking,41,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,booking.deal_structure,booking,42,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,booking.typical_fee_range,booking,43,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,booking.ticketing_platform,booking,44,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,booking.standard_set_length_min,booking,45,46
Maple Leaf Bar,New Orleans,LA,(504) 866-9359,,https://www.mapleleafbar.com,High,(504) 866-9359 or mapleleafbar.com,booking.in_house_promo_support,booking,46,46
d.b.a.,New Orleans,LA,(504) 942-3731,events@dbaneworleans.com,https://www.dbaneworleans.com,High,events@dbaneworleans.com / (504) 942-3731,production.house_pa.brand_and_model,production,1,45
d.b.a.,New Orleans,LA,(504) 942-3731,events@dbaneworleans.com,https://www.dbaneworleans.com,High,events@dbaneworleans.com / (504) 942-3731,production.house_pa.subs,production,2,45
d.b.a.,New Orleans,LA,(504) 942-3731,events@dbaneworleans.com,https://www.dbaneworleans.com,High,events@dbaneworleans.com / (504) 942-3731,production.house_pa.monitors,production,3,45
d.b.a.,New Orleans,LA,(504) 942-3731,events@dbaneworleans.com,https://www.dbaneworleans.com,High,events@dbaneworleans.com / (504) 942-3731,production.mixer.front_of_house,production,4,45
d.b.a.,New Orleans,LA,(504) 942-3731,events@dbaneworleans.com,https://www.dbaneworleans.com,High,events@dbaneworleans.com / (504) 942-3731,production.mixer.monitor_console,production,5,45
d.b.a.,New Orleans,LA,(504) 942-3731,events@dbaneworleans.com,https://www.dbaneworleans.com,High,events@dbaneworleans.com / (504) 942-3731,production.mixer.channels,production,6,45
d.b.a.,New Orleans,LA,(504) 942-3731,events@dbaneworleans.com,https://www.dbaneworleans.com,High,events@dbaneworleans.com / (504) 942-3731,production.microphones.vocal_mic_models,production,7,45
